Date,User,Tweet
2013-12-02 09:35:15+00:00,AamAadmiParty,Star power! http://t.co/z1AtfPQQXL
2013-12-02 09:27:58+00:00,AamAadmiParty,".@raydeep Yes, this was reported to the EC"
2013-12-02 09:23:42+00:00,AamAadmiParty,"""इस बार अपनी आत्मा की आवाज़ सुनकर वोट दीजिये - .@AapYogendra!""
Listen to his message at:
https://t.co/LjZBcrND3k"
2013-12-02 08:46:55+00:00,AamAadmiParty,Alcohol Distribution Preparations by other Parties caught by the Aam Aadmi! http://t.co/bHrwGiZeAd #AAP #KejriwalStormsDelhi Mst watch nd RT
2013-12-02 08:43:44+00:00,AamAadmiParty,"Local residents &amp; AAP volunteers seize alcohol bottle being distributed by leading political parties in Badli, Delhi https://t.co/BDXFL1DlK9"
2013-12-02 08:15:43+00:00,AamAadmiParty,"More than 9000 campaigners nd reach of more than 3.1 million. R u a part of the #ThunderClap?
https://t.co/1ALrMG1LvZ #KejriwalStormsDelhi"
2013-12-02 07:36:51+00:00,AamAadmiParty,Nearing 30 lakh.Less than 2 hours left. Lets make AAP's digital campaign really big.Please help make this really big https://t.co/w4I7iC7iAr
2013-12-02 03:31:08+00:00,AamAadmiParty,This short video says it all. Call your friends &amp; family in Delhi. Every call will make a difference https://t.co/Wrj6JpHLEX
2013-12-01 16:29:11+00:00,AamAadmiParty,Help our digital campaign reach more people. Just one more day left for campaigning. Sign up at https://t.co/w4I7iC7iAr
2013-12-01 15:49:17+00:00,AamAadmiParty,Full press release of the latest opinion poll : http://t.co/OGe6XbUuSL
2013-12-01 11:02:39+00:00,AamAadmiParty,"Only in age group of 66+, BJP catches up with #AAP otherwise #AAP is well ahead in other age groups."
2013-12-01 11:00:38+00:00,AamAadmiParty,"For post of CM candidate:

.@ArvindKejriwal 39%
Sheila Dixit: 29%
.@drharshvardhan 26%"
2013-12-01 10:59:31+00:00,AamAadmiParty,"The CD episode has affected the patterns negatively. More so in the upper class, very minor effect in lower class. --- .@AapYogendra"
2013-12-01 10:58:21+00:00,AamAadmiParty,"CICERO estimation of seats for 4th December polls is: 
Cong - 8 -14
BJP - 11-17
AAP - 38-50
Others - 0-2"
2013-12-01 10:56:34+00:00,AamAadmiParty,"In next 48 hours, we'll hopefully improve from this 35% --- .@AapYogendra"
2013-12-01 10:55:19+00:00,AamAadmiParty,This looks like we are heading for a wave for AAP in the coming elections to be held on 4th Dec --- .@AapYogendra
2013-12-01 10:54:20+00:00,AamAadmiParty,"Vote share according to round 5 of survey :- Cong: 26, BJP: 27, AAP: 36.

AAP is ahead from runner up by almost 9%."
2013-12-01 10:51:45+00:00,AamAadmiParty,"In round 5 of survey, 17 assemblies were covered and 1643 people were interviewed. A panel study was did on the same data as previous round."
2013-12-01 10:47:56+00:00,AamAadmiParty,#AAP will release wave 5 result of CICERO survey today. Round 1 was in February and subsequent rounds followed.
2013-12-01 10:46:58+00:00,AamAadmiParty,We request all voters of Delhi to excercise their right to vote.
2013-12-01 10:46:14+00:00,AamAadmiParty,An official notification has been/will be issued by EC and EC will also send simlar circulars to Haryana and UP government.
2013-12-01 10:45:24+00:00,AamAadmiParty,People who are voters in Delhi and working in NCR can get paid leave according to Article 135 (b) of people's represntation act.
2013-12-01 10:44:18+00:00,AamAadmiParty,The .@BJPDelhiState said it will issue 70 manifestos but it doesn't look so. Looks like a manifesto scam by BJP.
2013-12-01 10:43:28+00:00,AamAadmiParty,We are happy to inform that #AAP has finalized all 69 manifestos for constituencies of Delhi. - .@AapYogendra
2013-12-01 10:40:56+00:00,AamAadmiParty,#AAP press conference about round 5 of survey. Must watch and RT http://t.co/tW1q7gYJHe
2013-12-01 08:16:28+00:00,AamAadmiParty,Battleground Delhi: A bellwether state. @AapYogendra explains the strong undercurrent of support for AAP http://t.co/l95EfrLebD
2013-12-01 07:57:56+00:00,AamAadmiParty,Be an #AamAadmi Journalist. Download Aam Aadmi App for reporting any Model Code of Conduct Violation. Link- https://t.co/9qZaGmBplV
2013-12-01 07:55:25+00:00,AamAadmiParty,"2.5 year old Stuti Srivastava. Thank you, Ma'm :-) http://t.co/Dje566qz8k"
2013-12-01 07:42:23+00:00,AamAadmiParty,Spectacular response 2 BUZZ.Have run out of caps.People everywhere want one.Nearly 1.5 lakh distributed.Call 85888 33565 &amp; join the campaign
2013-12-01 07:30:16+00:00,AamAadmiParty,#AAP offers the most comprehensive range of solutions for Delhi. Now summarized through short videos. Visit http://t.co/UyghAJMLVu
2013-12-01 06:54:56+00:00,AamAadmiParty,Does this feel like your story? What are you doing to ensure it does not repeat? Vote for AAP.  http://t.co/cUXGlk3PP0
2013-12-01 06:45:07+00:00,AamAadmiParty,"#ShielaDixit ko harane k liye #KejriwalStormsDelhi k sath Aakhiri dam lagayein. Reach TODAY, 4pm at RK Aashram Metro Stn. Cont: 8588833440"
2013-12-01 06:27:13+00:00,AamAadmiParty,Did you know that Janlokpal bill has a clause to recover financial losses due to corruption? Watch this short video http://t.co/PMg9kC7UFk
2013-12-01 05:26:56+00:00,AamAadmiParty,Live telecast of jhadu chalao yatra http://t.co/K2oQCZ19Hz. #KejriwalStormsDelhi
2013-12-01 05:24:59+00:00,AamAadmiParty,#KejriwalStormsDelhi with Jhadu Chalao yatra in new delhi. http://t.co/lChtDIL6zl
2013-12-01 05:23:27+00:00,AamAadmiParty,.@arvindkejriwal has started his jhadu yatra in New Delhi. #KejriwalStormsDelhi http://t.co/Nv23uVtP9H
2013-12-01 04:42:12+00:00,AamAadmiParty,"RT ""@pj77in: ""@ps_nitin: Corruption free India.. Nothing less.. 
#KejriwalStormsDelhi http://t.co/3hiemvbB5z"""
2013-12-01 04:41:22+00:00,AamAadmiParty,"RT ""@msrbpl: #KejriwalStormsDelhi  Arvind Kejriwal: How he has won even before Delhi goes to poll   http://t.co/RcXcV2pVft
@AamAadmiParty"""
2013-12-01 04:30:11+00:00,AamAadmiParty,"Aaj 10am @ArvindKejriwal ki Yatra NewDelhi me. @ VinaykMandr Rd, B-Blck Sarojni Nagr,nr Pilanji Gaon (nrst Metro-INA) #KejriwalStormsDelhi"
2013-12-01 03:44:57+00:00,AamAadmiParty,What should voters of Delhi do?  Read Chetan Bhagat - http://t.co/dINV6g83Yv
2013-12-01 03:24:53+00:00,AamAadmiParty,"This Sunday for your country.If you are in Delhi,join the biggest volunteer campaign ""Buzz"".Call 85888 33565 or visit http://t.co/r5XHZjVlf8"
2013-12-01 02:28:44+00:00,AamAadmiParty,"Aaj 9am @ArvindKejriwal ki Yatra #NewDelhi me. Reach- VinayakMandir Road, B-Block, Sarojni Nagr,nr Pilanji Gaon (nrst Metro-INA),8588833440"
2013-11-30 17:45:09+00:00,AamAadmiParty,"RT @padma_priya321: ""@iAnkurMishra: AAP Power!!
#KejriwalStormsDelhi @AamAadmiParty http://t.co/BUI2anc2zC"""
2013-11-30 16:44:46+00:00,AamAadmiParty,Voters in Delhi need not look for a substitute.They have an alternative.Aam Aadmi Party. Watch this video http://t.co/wKJ6vUdPBt #AAP4Swaraj
2013-11-30 16:08:51+00:00,AamAadmiParty,"RT ""@AAPKaMalaya: #AAP4Swaraj will be a reality as #KejriwalStormsDelhi with @AamAadmiParty http://t.co/yq1iiRSYHc"""
2013-11-30 16:08:28+00:00,AamAadmiParty,"RT ""@sameergupta84: Delhi main AAP ki andhi ke karan kamal toot aur panja sooj gaya hai ye Arvind ka kamal hai
#KejriwalStormsDelhi"""
2013-11-30 15:50:38+00:00,AamAadmiParty,"RT ""@DivyangBaldota
#KejriwalStormsDelhi, check this video for proof!
http://t.co/EqPNeVBsb8"""
2013-11-30 15:30:20+00:00,AamAadmiParty,".@ArvindKejriwal will be leading Jhadu Chalao Yatra into New Delhi tomorrow, 10am. Assemble at: Vinayak Temple road, B block, Sarojini Nagar"
2013-11-30 15:29:17+00:00,AamAadmiParty,.@ArvindKejriwal in New Delhi constituency with Jhadu Chalao Yatra. Come and join. Be a part of the change! http://t.co/A28DcHb1bP
2013-11-30 15:14:18+00:00,AamAadmiParty,This Sunday for your country.Join the biggest volunteer campaign for Aam Aadmi Party. Call 85888 33565 or visit http://t.co/wdExFlf0Oa
2013-11-30 14:30:01+00:00,AamAadmiParty,"RT ""@DrKumarVishwas: Cutest supporter of this New Political Revolution #AAP4Swaraj http://t.co/eeDIXWNXF0"""
2013-11-30 12:13:57+00:00,AamAadmiParty,"भ्रष्टाचार मुक्त भारत हमारी मांग नहीं, हमारी ज़िद्द है! #AAP4Swaraj http://t.co/dUMITZz6Z0"
2013-11-30 11:01:27+00:00,AamAadmiParty,"If no corruption occurred,why change current govt?If there was corruption,why no investigation?Need #Janlokpal &amp; #AAP http://t.co/orMo4DSXEC"
2013-11-30 10:19:48+00:00,AamAadmiParty,BBC News: Why is India's anti corruption party creating waves: http://t.co/uTeUCOE2qa #AAP4Swaraj
2013-11-30 10:19:20+00:00,AamAadmiParty,"RT ""@tterIndia: Every Gr8 Idea comes from youth... So Young India Support Youth Party #AAP in Delhi nd Support #AAP4Swaraj Direct Democracy"""
2013-11-30 09:50:38+00:00,AamAadmiParty,"""What should voters of Delhi do?""  Read Chetan Bhagat http://t.co/dINV6g83Yv"
2013-11-30 09:36:45+00:00,AamAadmiParty,BBC coverage of #AAP - http://t.co/0r1ZGsSzZ9
2013-11-30 07:45:12+00:00,AamAadmiParty,This change starts with your vote! Please share this message widely http://t.co/kWl0wsYggK
2013-11-30 06:03:31+00:00,AamAadmiParty,Pls retweet this msg and ask your friends to join #AAP's digital campaign. All it takes is a few clicks. https://t.co/w4I7iC7iAr
2013-11-30 05:42:46+00:00,AamAadmiParty,RT @tterIndia: The Youth (#AAPtivists) spreading the message of #AAP4Swaraj in Delhi. http://t.co/NvI0jSOQTV
2013-11-30 05:14:43+00:00,AamAadmiParty,"RT ""@DrKumarVishwas: Rather than AAP Wave, I would like to call it 'AAP Love' in Delhi... http://t.co/up3pumK7ar"" #AAP4Swaraj"
2013-11-30 05:11:35+00:00,AamAadmiParty,RT @kumarshashwat97: #CallDelhi4AAP and feel the wave. http://t.co/tiBSedTj3u
2013-11-30 05:08:54+00:00,AamAadmiParty,"RT ""@tterIndia: The Cute little #AAPtivists in support of #AAP4Swaraj in Delhi. http://t.co/DQpaIRwC0X"""
2013-11-30 05:05:45+00:00,AamAadmiParty,"RT ""@ankushk123: #AAP4Swaraj No Money No Daaru only AAP 
http://t.co/UYJkjs6You"""
2013-11-30 04:55:56+00:00,AamAadmiParty,"Why AAP is the most exciting new party to join politics:Chetan Bhagat's blog  http://t.co/dINV6g83Yv

Read nd RT"
2013-11-30 04:50:14+00:00,AamAadmiParty,#AAP4Swaraj 7 short videos explaining the critical points of #AAPManifesto http://t.co/uMTOi8X98t
2013-11-30 04:36:58+00:00,AamAadmiParty,Short video explaining #AAP's solutions for Women's safety https://t.co/kV9bYYhc10
2013-11-30 04:15:48+00:00,AamAadmiParty,Short video explaining #AAP's solutions for Women's safety
2013-11-30 03:04:24+00:00,AamAadmiParty,"@chetan_bhagat's blog - ""Why AAP is the most exciting new party to join politics"" #AAP. http://t.co/dINV6g83Yv"
2013-11-29 19:10:47+00:00,AamAadmiParty,"RT ""@indiansprince: #CongBJP4corruption and that's why we need an alternative and that's AAP"" #CallDelhi4AAP"""
2013-11-29 19:10:07+00:00,AamAadmiParty,"RT ""@30guptavivek: दिल वालो की दिल्ली ही har गली har नुक्कड़ में #AAPtivists देश बचाने के लिए नज़र आते है."""
2013-11-29 19:09:34+00:00,AamAadmiParty,"RT ""@crguna: Payment for any government work would be made only when the Mohalla Sabha is satisfied with the work done #AAPManifesto"""
2013-11-29 19:09:07+00:00,AamAadmiParty,"RT ""@gandhi18581: #AAPtivists ""@Hello_AAP: The way the paid media is falling over each other to cover AAP is a sign that AAP means TRP !!"""
2013-11-29 17:24:41+00:00,AamAadmiParty,"RT ""@an_tyagi: This is why we immediately need AAP in Delhi #AAP4Swaraj http://t.co/eMtKSkTeaz"""
2013-11-29 17:24:12+00:00,AamAadmiParty,"RT ""@JoinAAP: ""@manish_leo: IITD with #AAP and #CallDelhi4AAP and u ??? http://t.co/TvkU3fmErA"" Zindabaadd..!!!"""
2013-11-29 17:20:40+00:00,AamAadmiParty,"RT ""@deepaksingh83: #AAPkaManifesto Government health care facilities would be improved"""
2013-11-29 17:20:14+00:00,AamAadmiParty,"RT ""@Abinash_2K: #AAP4Swaraj http://t.co/Uc051Aw6Wv"""
2013-11-29 17:19:47+00:00,AamAadmiParty,"RT @ArshiAAP: #CongBjp4Corruption hamein to loot lia mil k inn dono ne, kaale kaale goro ne, bhole bhale choro ne. http://t.co/ORLPtGJ5E6"
2013-11-29 17:15:22+00:00,AamAadmiParty,"RT ""@ArshiAAP: #AAP4Swaraj #AAPtivists Only AAP dare to challenge corruption. http://t.co/4GDeWTsqdi"""
2013-11-29 17:13:00+00:00,AamAadmiParty,"RT @RamPD78: आज ऑफिस में हूँ, कल का पूरा दिन #CAllDelhi4AAP के नाम, शाम को फ़ोन रिचार्ज करवाऊंगा और कल विदेश में रहकर भी देश के नाम करूँगा"
2013-11-29 17:12:20+00:00,AamAadmiParty,"RT ""@AtifRaza85: Don't waste your time waiting for good luck. no body will come frm heaven to help us. #CallDelhi4AAP"""
2013-11-29 17:12:04+00:00,AamAadmiParty,"RT ""@AAPKaMalaya: #CallDelhi4AAP #AAP4Swaraj http://t.co/dKEBDbqitA"""
2013-11-29 16:41:10+00:00,AamAadmiParty,"RT ""@bhamakripa: BBC News - Anti-corruption party Aam Admi storms India http://t.co/qQh30VZNda … …#CallDelhi4AAP"""
2013-11-29 16:40:19+00:00,AamAadmiParty,"RT ""@DeepHarshdeep05: They were never running country  but ruined it  so now time for AAP #CallDelhi4AAP"" http://t.co/fsXJPn9ghr"""
2013-11-29 15:39:14+00:00,AamAadmiParty,"RT ""@aartic02: Can tainted candidates make a better safer Delhi 
#AAPManifesto
 http://t.co/YoMjDw5J7H"""
2013-11-29 15:38:53+00:00,AamAadmiParty,RT @adarsh_oxf: Call 1800111400 2 report ny code of conduct violation.U hv the power 2 stop distribution of Cash/Liquor/Blanket #AAPtivists
2013-11-29 15:37:52+00:00,AamAadmiParty,"RT ""@DivyangBaldota: #AAPManifesto will protect farmers' rights and now allow anyone to grab it!"""
2013-11-29 15:36:24+00:00,AamAadmiParty,"RT ""@JoinAAP: अब फिर इनके कर्त्तव्यों की, स्मृति हमें दिलाना है, भारत को खुशहाल बनाने, आज क्रांति फिर लाना है""  
#AAP4Swaraj"""
2013-11-29 15:36:02+00:00,AamAadmiParty,"RT ""@DeepHarshdeep05: BBC News - Anti-corruption party Aam Admi storms India http://t.co/qQh30VZNda …#CallDelhi4AAP"""
2013-11-29 15:33:13+00:00,AamAadmiParty,RT @kapsology: Last days fr historic change - Come &amp; join AAP BUZZ activities. Its nw or never. #CallDelhi4AAP Dail +91 782727227(Toll free)
2013-11-29 15:32:28+00:00,AamAadmiParty,"RT @JoinAAP: हिंदू मुस्लिम पर राजनीती करने वाले बीजेपी कांग्रेस को #AAP बताएगी राजनीती किसे कहते है wait till Dec 2014 
#CongBjp4Corruption"
2013-11-29 15:32:15+00:00,AamAadmiParty,"RT ""@aartic02: Delhi Do
Go n Vote on 4th December
#AAP4Swaraj
http://t.co/3Zt57lJvY2"""
2013-11-29 15:28:46+00:00,AamAadmiParty,"RT ""@UmaSinghal1: im proud to be a small soldier and #AAPtivists delhi elections will prove things can change for a positive in india"""
2013-11-29 15:28:14+00:00,AamAadmiParty,"RT ""@DeepHarshdeep05: #CallDelhi4AAP AAP's Policy on Woman Safety   http://t.co/zoV2nWoEuL"""
2013-11-29 15:27:45+00:00,AamAadmiParty,"RT ""@deepaksingh83: Mohalla Sabhas to play a role in the local distribution of water #AAPManifesto"""
2013-11-29 14:36:24+00:00,AamAadmiParty,"Join live right now to hear from Shanti Bhushan and Raghav Chadha on AAP's promise for a Delhi LokPal!

YouTube Link: http://t.co/idJijWWwIP"
2013-11-29 14:22:50+00:00,AamAadmiParty,"What you do today, will define their tomorrow. Vote responsibly. You owe it to them --- Aam Aadmi Party. http://t.co/10ggu6Th6c"
2013-11-29 13:02:38+00:00,AamAadmiParty,Yogendrar Yadav: Why election surveys are missing that AAP is winning Delhi Elections: http://t.co/yXN2y6Jfyq #AAP
2013-11-29 10:51:21+00:00,AamAadmiParty,Solutions in the #AAP manifesto were carefully researched.Listen to Atishi from the Manifesto team on women's safety https://t.co/a5rp3U8GbF
2013-11-29 09:12:18+00:00,AamAadmiParty,@prateemghosh First solution: Dec 29. More details on the solutions http://t.co/REPdB3BY5F.
2013-11-29 09:06:07+00:00,AamAadmiParty,"Real Issues that matter. Lets not get distracted. This time, Vote for Change. Vote for the Aam Aadmi Party #AAP http://t.co/tRWLo5bsZe"
2013-11-29 07:06:18+00:00,AamAadmiParty,"This is Delhi too. Who is responsible? Govt. or MCD? Lets stop the blame game. Lets vote for Change, for #AAP http://t.co/dFK5NXAAwH"
2013-11-29 06:50:45+00:00,AamAadmiParty,#AAP covered by BBC. http://t.co/qQh30VZNda
2013-11-29 06:36:21+00:00,AamAadmiParty,#AAP supporters. Thank you! We are reaching 25 lakh people. Sign up &amp; make our digital campaign become even bigger. http://t.co/puxNevrgKJ
2013-11-29 05:48:47+00:00,AamAadmiParty,RT @tweetfromRaghu: #play4change #RaghuWithAAP http://t.co/bkvW8d0fVA
2013-11-29 04:18:09+00:00,AamAadmiParty,"Time to flood Delhi for #AAP. Participate in the ""Buzz"" Campaign. http://t.co/r5XHZjVlf8"
2013-11-29 03:59:48+00:00,AamAadmiParty,Explaining the concept of Swaraj further. AAP's manifesto has caught people's imagination http://t.co/UfU06LauoC #AAPKaManifesto
2013-11-29 02:29:55+00:00,AamAadmiParty,RT .@shibayanraha: Good one @DilliDurAst The new X factor in #Delhi elections called the @AamAadmiParty (AAP)- http://t.co/W7XWsW0X5r #AAP
2013-11-28 18:01:37+00:00,AamAadmiParty,"RT @comedywithkapil: Two Sweet #AAPians Plz RT
http://t.co/ahr46AM0Jw”"
2013-11-28 17:51:13+00:00,AamAadmiParty,Help spread #AAP message on Social Media. Fill up this form and we'll get back to you. http://t.co/7pskSz16Bh #1Week4AAP
2013-11-28 14:54:53+00:00,AamAadmiParty,"RT ""@ArvindKejriwal: Sheila ji's statement shows Cong has conceded defeat"""
2013-11-28 14:54:10+00:00,AamAadmiParty,"RT ""@ArvindKejriwal: Sheila says ki unke darwaze sabke liye khule hain. Then let Cong and BJP form alliance, if there is any such need."""
2013-11-28 14:53:34+00:00,AamAadmiParty,"RT ""@ArvindKejriwal: No alliance wid either BJP or congress under any circumstances."""
2013-11-28 14:23:55+00:00,AamAadmiParty,"Google hangout on ""AAP's Policy on Woman Safety"" frm 8pm. Atishi will be answering your questions. Watch live at http://t.co/3YWAA6rfQg…"
2013-11-28 12:44:52+00:00,AamAadmiParty,#1Week4AAP #AAP's manifesto on women's safety. http://t.co/RvfQAzA6pL
2013-11-28 08:06:09+00:00,AamAadmiParty,Naysayers say Swaraj is non implementable. Watch this video to know how do we plan to implement Swaraj: http://t.co/VmwJGtmERV #1Week4AAP
2013-11-28 08:04:20+00:00,AamAadmiParty,What will #AAP do for cleaning Delhi when it comes to power? Watch this video to know: http://t.co/Wr4QwlgnFa #1Week4AAP
2013-11-28 07:46:13+00:00,AamAadmiParty,#1Week4AAP. Watch this short video that highlights Solutions to the Water problems https://t.co/SmqenZlwZW
2013-11-28 07:38:43+00:00,AamAadmiParty,#1Week4AAP. #Swaraj - 3 minute video explains why the beauty of this solution lies in its simplicity. https://t.co/lQoOlylTmv
2013-11-28 07:36:23+00:00,AamAadmiParty,"#1Week4AAP. Watch this 2 min video for solutions to ""clean"" Delhi. http://t.co/guC8BRjPoW"
2013-11-28 07:33:37+00:00,AamAadmiParty,RT @ReclaimBharat: #1Week4AAP And Cong / BJP will sit in opposition in Delhi Assembly.
2013-11-28 07:32:27+00:00,AamAadmiParty,"RT @aartic02: जहाँ कांग्रेस बीजेपी का आरोपों का सिलसिला जारी है
वहाँ ""आप"" की झाड़ू चलाओ यात्रा जारी है 
#1Week4AAP http://t.co/Jy1nqc0dhO"
2013-11-28 07:31:36+00:00,AamAadmiParty,"#AAP candidate from Deoli, Prakash doingpadyatra. #1Week4AAP http://t.co/m6snRvIY8b"
2013-11-28 07:30:25+00:00,AamAadmiParty,"Manohar ji, 83, came from Solapur just to ensure that Aam Aadmi wins. #1Week4AAP http://t.co/AIzC4SDx2s"
2013-11-28 06:27:13+00:00,AamAadmiParty,Huge public response at Sakarpur main market LaxmiNagar assembly #1Week4AAP http://t.co/zrGJmDfdBR
2013-11-28 05:58:48+00:00,AamAadmiParty,#1Week4AAP Critical information for voters. http://t.co/KtgacODKtr
2013-11-28 04:56:23+00:00,AamAadmiParty,Have you joined our digital campaign? It takes a few clicks only. https://t.co/w4I7iC7iAr
2013-11-27 17:29:05+00:00,AamAadmiParty,"RT .@nishantchat: Delhi #OpinionPollLive frm #GreaterKailash Today @7pm, Tom @8am,12:30pm &amp; 4pm. Very Big Sample in this Posh area of #Delhi"
2013-11-27 15:54:30+00:00,AamAadmiParty,"Social Agenda of AAP - Prof. Anand Kumar , Watch Live Now. http://t.co/TmnnHVEkIY"
2013-11-27 11:37:48+00:00,AamAadmiParty,"Release of Local Assembly Manifestos, Watch Live now: http://t.co/VDA5S0A9OE"
2013-11-27 09:32:27+00:00,AamAadmiParty,RT @ibnlive: #AskArvindKejriwal @ArvindKejriwal to @sardesairajdeep: Our party has stood to put up an an honest fight
2013-11-27 09:31:50+00:00,AamAadmiParty,.@ArvindKejriwal to .@sardesairajdeep : Jis din janta khadi ho jaati hai. Bade bade singhasan dol jaate hai.
2013-11-27 09:30:53+00:00,AamAadmiParty,"RT ""@firstpostin: .@ArvindKejriwal to .@sardesairajdeep: I am different from others. I am not a neta, or a party. I am an aam aadmi."""
2013-11-27 09:30:09+00:00,AamAadmiParty,"RT ""@IBNLiveRealtime: Being in politics, we have never compromised and we never will: Arvind Kejriwal"""
2013-11-27 09:29:50+00:00,AamAadmiParty,"RT ""@ibnlive: #AskArvindKejriwal @ArvindKejriwal to @sardesairajdeep: We have never compromised as a party"""
2013-11-27 09:29:14+00:00,AamAadmiParty,"RT ""@firstpostin: .@ArvindKejriwal to @sardesairajdeep: Politics was the only way for us. I have no regrets."""
2013-11-27 09:28:42+00:00,AamAadmiParty,"RT ""@ibnlive: #AskArvindKejriwal @ArvindKejriwal to @sardesairajdeep: We are fighting selflessly only for our country"""
2013-11-27 09:27:34+00:00,AamAadmiParty,RT @parulbajaj: @ArvindKejriwal: our enemy number one is corruption
2013-11-27 09:27:16+00:00,AamAadmiParty,"RT @rupashreenanda: .@ArvindKejriwal to @sardesairajdeep - YY's recent survey says 33 pc vote share , 30 pc vote share and BJP 26 vote share"
2013-11-27 09:26:39+00:00,AamAadmiParty,RT @firstpostin: .@ArvindKejriwal to @sardesairajdeep: BJP was taking funds from foreigners. And Swamy is blaming us.
2013-11-27 09:25:52+00:00,AamAadmiParty,"RT ""@IBNLiveRealtime: Even if you see a single discrepancy in our funding, we will face the action: Arvind Kejriwal"""
2013-11-27 09:22:27+00:00,AamAadmiParty,"RT ""@ibnlive: #AskArvindKejriwal @ArvindKejriwal to @sardesairajdeep: Never dreamt will be a part of Indian politics"""
2013-11-27 09:21:54+00:00,AamAadmiParty,"RT ""@firstpostin: @ArvindKejriwal to @sardesairajdeep: I will fight against corruption in India till I am alive."""
2013-11-27 09:21:29+00:00,AamAadmiParty,RT @firstpostin: @ArvindKejriwal to @sardesairajdeep: Won't quit if we lose #Delhipolls. We are here for good.
2013-11-27 09:18:03+00:00,AamAadmiParty,RT @IBNLiveRealtime: What Prashant Bhushan said on Kashmir was his personal opinion: .@ArvindKejriwal
2013-11-27 09:10:33+00:00,AamAadmiParty,RT @firstpostin: @ArvindKejriwal to @sardesairajdeep: They poison Hindu and Muslims against each other.
2013-11-27 09:09:36+00:00,AamAadmiParty,"RT @firstpostin: @ArvindKejriwal to @sardesairajdeep: Let politicians criticise me. The country is not them, but its people."
2013-11-27 09:08:29+00:00,AamAadmiParty,RT @raydeep: स्वराज माडल कहता है कि 1.5Cr लोग दिल्ली के मिल जाए तो दिल्ली सुधरेगी। On #SafetyofWomen .@arvindkejriwaal to .@sardesairajdeep
2013-11-27 09:06:49+00:00,AamAadmiParty,RT @rupashreenanda: Arvind Kejriwal: a case of dowry harassment against Rajouri Garden came to light- we are leaving that seat
2013-11-27 09:06:38+00:00,AamAadmiParty,RT @firstpostin: .@ArvindKejriwal to .@sardesairajdeep: What happened to the 1329 cases of rapes other than the Delhi gangrape?
2013-11-27 09:06:08+00:00,AamAadmiParty,"RT @firstpostin: @ArvindKejriwal to @sardesairajdeep: BJP, Cong candidates have cases of crimes on women against them."
2013-11-27 09:03:41+00:00,AamAadmiParty,"RT @ibnlive: Kejriwal replies to EC notice, says didn't violate code of conduct http://t.co/zTDTWuhRuN"
2013-11-27 09:02:39+00:00,AamAadmiParty,Arvind says: Taxes dont need to be raise 4 #AAPKaManifesto. Judicial spending of existing funds &amp; plugging losses due to corruption required
2013-11-27 08:59:13+00:00,AamAadmiParty,RT @IBNLiveRealtime: Mohalla committees will lead to decentralisation of power and help in governance: .@ArvindKejriwal
2013-11-27 08:58:30+00:00,AamAadmiParty,"Watch @ArvindKejriwal at CNN-IBN, answering people's questions with @sardesairajdeep"
2013-11-27 08:58:28+00:00,AamAadmiParty,.@ArvindKejriwal to .@sardesairajdeep: decentralisation can change the politics of the country. In US town halls take a lot of decisions
2013-11-27 08:57:23+00:00,AamAadmiParty,RT @firstpostin: Arvind Kejriwal to @sardesairajdeep: Decentralisation of political power is necessary. In the US people take decisions.
2013-11-27 08:56:16+00:00,AamAadmiParty,RT @rupashreenanda: Arvind Kejriwal to @sardesairajdeep we wil bring in a new lokayukta. We wil ensure certainty and swiftness of punishment
2013-11-27 08:55:43+00:00,AamAadmiParty,Watch .@ArvindKejriwal answering your questions live on http://t.co/uMq6cgZI7p
2013-11-27 08:52:46+00:00,AamAadmiParty,RT @firstpostin: Arvind Kejriwal to @sardesairajdeep: The current Delhi Lokayukta is useless.
2013-11-27 08:52:11+00:00,AamAadmiParty,RT @firstpostin: Arvind Kejriwal to @sardesairajdeep: EC eve warned media houses to not air wrong sting videos.
2013-11-27 08:51:37+00:00,AamAadmiParty,RT @Donkeyji: AK: Tanker mafia will go to jail. Rajdeep: Jail bhar jayegi. #TaintedBJPCongCandidates
2013-11-27 08:50:03+00:00,AamAadmiParty,"RT @ibnkhabar: CNN-IBN,IBN7 पर केजरीवाल दे रहे हैं जनता के जवाब। Live Streaming देखने के लिए यहां क्लिक http://t.co/Ro1NAVfaww करें।"
2013-11-27 08:47:40+00:00,AamAadmiParty,"RT @firstpostin: Arvind Kejriwal: Money is spent on wrong thngs lik fountains, beautification. People don't need fountains they need sewers."
2013-11-27 08:46:21+00:00,AamAadmiParty,"RT @raydeep: क्यों दे @AamAadmiParty को वोट-हमें देश लूटने का अनुभव नहीं है,हमारी नीयत साफ है। @ArvindKejriwal 2 @sardesairajdeep on #IBN7"
2013-11-27 08:43:30+00:00,AamAadmiParty,RT @ayanhazra2007: @ibnlive  #AskArvindKejriwal Hw wil u promote political awareness among people so as to demolish all types of vote banks?
2013-11-27 08:42:56+00:00,AamAadmiParty,RT @sardesairajdeep: @ArvindKejriwal will be joining me shortly live on cnn ibn nd ibn 7. Post your questions on @ibnlive #AskArvindKejriwal
2013-11-27 08:42:26+00:00,AamAadmiParty,"RT ""@ReporterVikrant: @ArvindKejriwal is giving answers to voters live on IBN7 and CNNIBN.."""
