Date,User,Tweet,text,tokenize_text,polarity,sentiment
2014-01-19 13:49:01+00:00,narendramodi,"Women empowerment is crucial to India's growth. Days of seeing women as 'home makers' have gone, we have to see women as nation builders!",women empowerment is crucial to india's growth days of seeing women as home makers have gone we have to see women as nation builders,woman empowerment crucial india growth day seeing woman home maker gone see woman nation builder,0.0,
2014-01-19 13:47:52+00:00,narendramodi,"देश की समस्याओं की जड़ में कुशासन है। सिर्फ ‘बिल’ नहीं, राजनीतिक ‘विल’ चाहिए और उन्हें लागू करने के लिए दिल चाहिए http://t.co/o4kikHkzIC","At the root of Dasha's problems, the traction is not the only force, until the ring should be removed and a team should be taken to plug them.",At root Dasha problem traction force ring removed team taken plug ,0.0,
2014-01-19 13:43:38+00:00,narendramodi,Congress says they will give tickets to those who have Congress in heart. We will give tickets to those who have Bharat Mata in their heart.,congress says they will give tickets to those who have congress in heart we will give tickets to those who have bharat mata in their heart,congress say give ticket congress heart give ticket bharat mata heart,0.0,
2014-01-19 13:42:45+00:00,narendramodi,2014 Elections are not only about change of government. The Elections have become a ray of hope for a billion Indians.,2014 elections are not only about change of government the elections have become a ray of hope for a billion indians,2014 election change government election become ray hope billion indian,0.0,
2014-01-19 13:41:54+00:00,narendramodi,It was wonderful addressing thousands of Karyakartas from all over India at the National Council Meeting http://t.co/3h8QvDFXNj,it was wonderful addressing thousands of karyakartas from all over india at the national council meeting,wonderful addressing thousand karyakartas india national council meeting,1.0,
2014-01-19 09:24:16+00:00,narendramodi,"Nation First, India First! Our Idea of India http://t.co/3QbMjJTJIP",nation first india first our idea of india,nation first india first idea india,0.25,
2014-01-19 09:23:44+00:00,narendramodi,"Thank you Advani ji for your inspiring words! You have been our inspiration, our guide &amp; with your blessings, Mission272+ will be a success.",thank you advani ji for your inspiring words you have been our inspiration our guide amp with your blessings mission272 will be a success,thank advani ji inspiring word inspiration guide amp blessing mission272 success,0.4,
2014-01-19 05:52:56+00:00,narendramodi,No words will ever explain the extent of suffering Kashmiri Pandits experienced. Justice towards the community remains our firm commitment.,no words will ever explain the extent of suffering kashmiri pandits experienced justice towards the community remains our firm commitment,word ever explain extent suffering kashmiri pandits experienced justice towards community remains firm commitment,0.3,
2014-01-19 05:52:08+00:00,narendramodi,Injustice to Kashmiri Pandits is not only an attack on their rights but an attack on our national ideal of Sarva Pantha Sambhav.,injustice to kashmiri pandits is not only an attack on their rights but an attack on our national ideal of sarva pantha sambhav,injustice kashmiri pandits attack right attack national ideal sarva pantha sambhav,0.5928571428571429,
2014-01-19 05:51:26+00:00,narendramodi,Met a delegation of Kashmiri Pandits earlier today http://t.co/f7hyoE7DhL,met a delegation of kashmiri pandits earlier today,met delegation kashmiri pandits earlier today,0.0,
2014-01-19 04:37:14+00:00,narendramodi,"He symbolised ultimate courage, sacrifice &amp; fearlessness. We bow to the brave Maharana Pratap on his Punya Tithi.",he symbolised ultimate courage sacrifice amp fearlessness we bow to the brave maharana pratap on his punya tithi,symbolised ultimate courage sacrifice amp fearlessness bow brave maharana pratap punya tithi,0.4,
2014-01-18 14:15:17+00:00,narendramodi,Jaitley ji's speech brilliantly highlighted the policy paralysis under UPA that is affecting our growth @arunjaitley http://t.co/T3PixSByaw,jaitley jis speech brilliantly highlighted the policy paralysis under upa that is affecting our growth,jaitley ji speech brilliantly highlighted policy paralysis upa affecting growth,0.9,
2014-01-18 11:13:12+00:00,narendramodi,"Shivraj ji, Raman Singh ji &amp; Parrikar ji gave insightful speeches, talking of the wonderful progress in their states http://t.co/kniGVE1NwS",shivraj ji raman singh ji amp parrikar ji gave insightful speeches talking of the wonderful progress in their states,shivraj ji raman singh ji amp parrikar ji gave insightful speech talking wonderful progress state,1.0,
2014-01-18 08:19:55+00:00,narendramodi,"Rajnath ji felicitated @ChouhanShivraj, @drramansingh and @drharshvardhan for the BJP's strong performance in December 2013 Assembly polls.",rajnath ji felicitated   and  for the bjps strong performance in december 2013 assembly polls,rajnath ji felicitated bjps strong performance december 2013 assembly poll,0.4333333333333333,
2014-01-18 08:16:47+00:00,narendramodi,At Ramlila Maidan for BJP's National Council Meet. Great atmosphere. Rajnath ji gave a wonderful speech http://t.co/YehOttg3EF,at ramlila maidan for bjps national council meet great atmosphere rajnath ji gave a wonderful speech,ramlila maidan bjps national council meet great atmosphere rajnath ji gave wonderful speech,0.9,
2014-01-18 03:35:19+00:00,narendramodi,Stampede near Syedna Sahib's residence is very unfortunate. Condolences to families of those who lost their lives &amp; prayers with the injured,stampede near syedna sahibs residence is very unfortunate condolences to families of those who lost their lives amp prayers with the injured,stampede near syedna sahib residence unfortunate condolence family lost life amp prayer injured,-0.2,
2014-01-17 14:23:02+00:00,narendramodi,Looking forward to interact with members of ICT industry at Cybermedia ICT Business Awards http://t.co/hnqiK7Onqp,looking forward to interact with members of ict industry at cybermedia ict business awards,looking forward interact member ict industry cybermedia ict business award,0.0,
2014-01-17 13:45:22+00:00,narendramodi,Attended BJP National Executive Meet in Delhi. Here are some updates from the meet http://t.co/FUFRzoH4tL,attended bjp national executive meet in delhi here are some updates from the meet,attended bjp national executive meet delhi update meet,0.0,
2014-01-17 09:03:09+00:00,narendramodi,"We will remember Syedna Sahib as a great man who devoted his life in bringing smiles on people's faces &amp; spreading message of peace, harmony",we will remember syedna sahib as a great man who devoted his life in bringing smiles on peoples faces amp spreading message of peace harmony,remember syedna sahib great man devoted life bringing smile people face amp spreading message peace harmony,0.55,
2014-01-17 09:02:30+00:00,narendramodi,Syedna Sahib had a very close relation with Gujarat! Gujarat has always been fortunate to have got his blessings in it's development journey,syedna sahib had a very close relation with gujarat gujarat has always been fortunate to have got his blessings in its development journey,syedna sahib close relation gujarat gujarat always fortunate got blessing development journey,0.4,
2014-01-17 05:28:26+00:00,narendramodi,"RIP Suchitra Sen. In her, we have lost a fine actress who leaves behind a monumental contribution to both Hindi &amp; Bengali cinema.",rip suchitra sen in her we have lost a fine actress who leaves behind a monumental contribution to both hindi amp bengali cinema,rip suchitra sen lost fine actress leaf behind monumental contribution hindi amp bengali cinema,0.0083333333333333,
2014-01-15 17:32:56+00:00,narendramodi,Pitiable condition of the economy must change. Time has come to set the agenda &amp; bring the country back on track http://t.co/v32oSVXohn,pitiable condition of the economy must change time has come to set the agenda amp bring the country back on track,pitiable condition economy must change time come set agenda amp bring country back track,0.0,
2014-01-15 17:30:30+00:00,narendramodi,Due to poor leadership &amp; policy paralysis in last decade we lost many opportunities. We need to regain the trust of people in coming years.,due to poor leadership amp policy paralysis in last decade we lost many opportunities we need to regain the trust of people in coming years,due poor leadership amp policy paralysis last decade lost many opportunity need regain trust people coming year,-0.00625,
2014-01-15 17:27:23+00:00,narendramodi,"Addressed FICCI National Executive Meet &amp; answered questions on several issues ranging from manufacturing, taxation &amp; labour law reforms.",addressed ficci national executive meet amp answered questions on several issues ranging from manufacturing taxation amp labour law reforms,addressed ficci national executive meet amp answered question several issue ranging manufacturing taxation amp labour law reform,0.0,
2014-01-15 11:16:35+00:00,narendramodi,Greetings on Army Day. We salute our Army for their courage &amp; bravery.,greetings on army day we salute our army for their courage amp bravery,greeting army day salute army courage amp bravery,0.0,
2014-01-15 09:00:43+00:00,narendramodi,Home Minister's suggestion marks an unprecedented low for our country. PM should intervene &amp; take necessary action http://t.co/2NG2DGJWQZ,home ministers suggestion marks an unprecedented low for our country pm should intervene amp take necessary action,home minister suggestion mark unprecedented low country pm intervene amp take necessary action,0.175,
2014-01-15 08:59:31+00:00,narendramodi,"Thankfully, our criminal justice system has never taken into account faith or religion of an accused. Why bring votebank politics even here?",thankfully our criminal justice system has never taken into account faith or religion of an accused why bring votebank politics even here,thankfully criminal justice system never taken account faith religion accused bring votebank politics even,-0.4,
2014-01-15 08:53:41+00:00,narendramodi,Its clear that this is an attempt by the HM to tinker with the criminal justice system of the nation &amp; in violation of the laws of our land.,its clear that this is an attempt by the hm to tinker with the criminal justice system of the nation amp in violation of the laws of our land,clear attempt hm tinker criminal justice system nation amp violation law land,-0.15,
2014-01-15 08:52:50+00:00,narendramodi,A crime is a crime irrespective of birth marks of the criminal. Religious beliefs can't determine guilt or innocence http://t.co/2NG2DGJWQZ,a crime is a crime irrespective of birth marks of the criminal religious beliefs cant determine guilt or innocence,crime crime irrespective birth mark criminal religious belief cant determine guilt innocence,-0.2,
2014-01-15 08:51:26+00:00,narendramodi,Wrote letter to Prime Minister on the Home Minister's repeated statements on wrongful arrests of youngsters from particular communities.,wrote letter to prime minister on the home minister repeated statements on wrongful arrest of youngsters from particular communities,wrote letter prime minister home minister repeated statement wrongful arrest youngster particular community,0.0583333333333333,
2014-01-14 10:35:58+00:00,narendramodi,It was good to see Salman Khan trying his hand at flying kites! He flew the kites well http://t.co/ErD15j5Fyp,it was good to see salman khan trying his hand at flying kites he flew the kites well,good see salman khan trying hand flying kite flew kite well,0.7,
2014-01-14 08:36:31+00:00,narendramodi,Having Undhiyu for lunch with Salman Khan. Undhiyu is a Gujarati delicacy and is a must-have during Uttarayan!,having undhiyu for lunch with salman khan undhiyu is a gujarati delicacy and is a musthave during uttarayan,undhiyu lunch salman khan undhiyu gujarati delicacy musthave uttarayan,0.0,
2014-01-14 08:19:41+00:00,narendramodi,With @BeingSalmanKhan http://t.co/jUyNzj86eD,with,,0.0,
2014-01-14 07:28:32+00:00,narendramodi,Enjoying Uttarayan in Ahmedabad. Salman Khan will join for lunch. @BeingSalmanKhan,enjoying uttarayan in ahmedabad salman khan will join for lunch,enjoying uttarayan ahmedabad salman khan join lunch,0.5,
2014-01-14 06:33:13+00:00,narendramodi,Many friends are asking me when I wrote this poem on Kites...I wrote it back in the 80s :) http://t.co/w6PFTV0Dc4,many friends are asking me when i wrote this poem on kitesi wrote it back in the 80s,many friend asking wrote poem kitesi wrote back 80,0.25,
2014-01-14 04:32:24+00:00,narendramodi,Gujarat is celebrating Uttarayan! Skies will be full of colourful kites. My good wishes on Uttarayan. Sharing my poem http://t.co/w6PFTV0Dc4,gujarat is celebrating uttarayan skies will be full of colourful kites my good wishes on uttarayan sharing my poem,gujarat celebrating uttarayan sky full colourful kite good wish uttarayan sharing poem,0.5249999999999999,
2014-01-14 04:31:45+00:00,narendramodi,"Greetings on Milad-un-Nabi. May this auspicious day strengthen the spirit of peace, harmony &amp; happiness in our nation.",greetings on miladunnabi may this auspicious day strengthen the spirit of peace harmony amp happiness in our nation,greeting miladunnabi may auspicious day strengthen spirit peace harmony amp happiness nation,0.7,
2014-01-14 04:30:34+00:00,narendramodi,Greetings on Makar Sankranti! तिळगुळ घ्या गोड गोड बोला.,greetings on makar sankranti bottom house strong strong force,greeting makar sankranti bottom house strong strong force,0.4333333333333333,
2014-01-14 04:29:26+00:00,narendramodi,Best wishes on the festivals of Pongal &amp; Bhogali Bihu. May the fresh harvest bring prosperity &amp; happiness in our lives.,best wishes on the festivals of pongal amp bhogali bihu may the fresh harvest bring prosperity amp happiness in our lives,best wish festival pongal amp bhogali bihu may fresh harvest bring prosperity amp happiness life,0.6666666666666666,
2014-01-13 14:13:09+00:00,narendramodi,"Happy Lohri! May this festival brighten our lives with joy, prosperity &amp; good health.",happy lohri may this festival brighten our lives with joy prosperity amp good health,happy lohri may festival brighten life joy prosperity amp good health,0.7666666666666666,
2014-01-13 11:02:22+00:00,narendramodi,"As India becomes polio-free, we salute the innovative efforts of @drharshvardhan, who played a major role in this journey.",as india becomes poliofree we salute the innovative efforts of  who played a major role in this journey,india becomes poliofree salute innovative effort played major role journey,0.28125,
2014-01-13 11:00:56+00:00,narendramodi,A proud moment for India! We complete 3 years without a single case of polio &amp; are on our way to being declared a polio-free nation.,a proud moment for india we complete 3 years without a single case of polio amp are on our way to being declared a poliofree nation,proud moment india complete 3 year without single case polio amp way declared poliofree nation,0.2761904761904762,
2014-01-12 15:57:55+00:00,narendramodi,"BJP is committed to changing India's future! This election, let us VOTE FOR INDIA http://t.co/HaeoZsQDoS",bjp is committed to changing indias future this election let us vote for india,bjp committed changing india future election let u vote india,0.0,
2014-01-12 15:57:00+00:00,narendramodi,People must decide- will good happen by constantly being on TV screens or through constructive &amp; development oriented vision on the ground.,people must decide will good happen by constantly being on tv screens or through constructive amp development oriented vision on the ground,people must decide good happen constantly tv screen constructive amp development oriented vision ground,0.35,
2014-01-12 15:54:40+00:00,narendramodi,"Freedom from dynasty politics, nepotism, corruption, communalism, divisions in society, poverty...this is what Congress Mukt Bharat is.",freedom from dynasty politics nepotism corruption communalism divisions in society povertythis is what congress mukt bharat is,freedom dynasty politics nepotism corruption communalism division society povertythis congress mukt bharat,0.0,
2014-01-12 15:53:24+00:00,narendramodi,Congress Mukt Bharat! This is not a mere slogan but the firm determination of the people of India http://t.co/HaeoZsQDoS,congress mukt bharat this is not a mere slogan but the firm determination of the people of india,congress mukt bharat mere slogan firm determination people india,-0.35,
2014-01-12 15:52:20+00:00,narendramodi,Assured people of Goa that we will safeguard the environment &amp; at the same time bring transparency in mining for the growth of India.,assured people of goa that we will safeguard the environment amp at the same time bring transparency in mining for the growth of india,assured people goa safeguard environment amp time bring transparency mining growth india,0.0,
2014-01-12 15:50:39+00:00,narendramodi,Wonderful step by Goa BJP to donate proceeds from this rally to families of those who passed away in the building collapse a few days ago.,wonderful step by goa bjp to donate proceeds from this rally to families of those who passed away in the building collapse a few days ago,wonderful step goa bjp donate proceeds rally family passed away building collapse day ago,1.0,
2014-01-12 15:49:31+00:00,narendramodi,"People of Goa must be congratulated! They have chosen BJP &amp; Parrikar ji, whose simplicity &amp; commitment to progress is remarkable.",people of goa must be congratulated they have chosen bjp amp parrikar ji whose simplicity amp commitment to progress is remarkable,people goa must congratulated chosen bjp amp parrikar ji whose simplicity amp commitment progress remarkable,0.75,
2014-01-12 15:48:39+00:00,narendramodi,"Phenomenal rally in Goa! My gratitude to all those who joined the rally &amp; followed it LIVE on TV, social media http://t.co/gKLIXqpi7T",phenomenal rally in goa my gratitude to all those who joined the rally amp followed it live on tv social media,phenomenal rally goa gratitude joined rally amp followed live tv social medium,0.2232323232323232,
2014-01-12 11:34:56+00:00,narendramodi,In Goa. Looking forward to join Vijay Sankalp Rally http://t.co/hnqiK7Onqp,in goa looking forward to join vijay sankalp rally,goa looking forward join vijay sankalp rally,0.0,
2014-01-12 09:41:41+00:00,narendramodi,"पतंग उत्सव प्रकृति प्रेम, पर्यावरण प्रेम और पर्यटन प्रेम का अनोखा समन्वय है ! It is a true celebration of life http://t.co/4uQG3VwOYq",Kite festival is a unique combination of ultimate environment ultimate and tourism ultimate it is a true celebration of life,Kite festival unique combination ultimate environment ultimate tourism ultimate true celebration life,0.145,
2014-01-12 09:40:50+00:00,narendramodi,Growth in tourism brings many benefits. It boosts the livelihood of the poor &amp; brings society together with fresh energy.,growth in tourism brings many benefits it boosts the livelihood of the poor amp brings society together with fresh energy,growth tourism brings many benefit boost livelihood poor amp brings society together fresh energy,0.1333333333333333,
2014-01-12 09:39:02+00:00,narendramodi,Inaugurated International Kite Festival. The programme was full of colour &amp; enthusiasm! Kitists from India &amp; abroad have joined.,inaugurated international kite festival the programme was full of colour amp enthusiasm kitists from india amp abroad have joined,inaugurated international kite festival programme full colour amp enthusiasm kitists india amp abroad joined,0.175,
2014-01-12 04:15:12+00:00,narendramodi,"Embodiment of youth &amp; epitome of service &amp; devotion to Mother India, we bow to the venerable Swami Vivekananda on his birth anniversary.",embodiment of youth amp epitome of service amp devotion to mother india we bow to the venerable swami vivekananda on his birth anniversary,embodiment youth amp epitome service amp devotion mother india bow venerable swami vivekananda birth anniversary,0.0,
2014-01-11 14:30:58+00:00,narendramodi,"Released 2 books, 'Vivekananda Gujarat Ma' (Vivekananda in Gujarat) &amp; 'Uttishthata Gujarat' at Mahatma Mandir today http://t.co/BxmhYWsfKd",Released 2 Books Vivekananda in Gujarat Vivekananda in Gujarat & Excellence Gujarat at Mahatma Mandir Today,Released 2 Books Vivekananda Gujarat Vivekananda Gujarat Excellence Gujarat Mahatma Mandir Today,0.0,
2014-01-11 14:23:52+00:00,narendramodi,Swami Vivekananda is a source of great inspiration. I am sure our youth will carry forward his message &amp; ideals of nation building.,swami vivekananda is a source of great inspiration i am sure our youth will carry forward his message amp ideals of nation building,swami vivekananda source great inspiration sure youth carry forward message amp ideal nation building,0.7333333333333334,
2014-01-11 14:22:39+00:00,narendramodi,"Swami Vivekananda's 150th birth anniversary celebrations, held with a special focus on youth &amp; skill development concluded today.",swami vivekanandas 150th birth anniversary celebrations held with a special focus on youth amp skill development concluded today,swami vivekanandas 150th birth anniversary celebration held special focus youth amp skill development concluded today,0.3571428571428571,
2014-01-11 04:55:52+00:00,narendramodi,"Tributes to India's proud son &amp; paragon of honesty,simplicity &amp; patriotism, Lal Bahadur Shastriji on his Punya Tithi https://t.co/B6Rox2HvG8",tribute to india's proud son amp paragon of honesty simplicity amp patriotism lal bahadur shastriji on his punya tithi,tribute india proud son amp paragon honesty simplicity amp patriotism lal bahadur shastriji punya tithi,0.8,
2014-01-10 14:39:46+00:00,narendramodi,Joined closing ceremony of All India Police Equestrian Meet. Sharing some wonderful pictures from there http://t.co/SXs6tlahEf,joined closing ceremony of all india police equestrian meet sharing some wonderful pictures from there,joined closing ceremony india police equestrian meet sharing wonderful picture,1.0,
2014-01-10 11:03:44+00:00,narendramodi,Civilisations have come &amp; gone but our glorious culture stands! कुछ बात है कि हस्ती मिटती नहीं हमारी http://t.co/rp3gC5zg4R,civilizations have come amp gone but our glorious culture stands,civilization come amp gone glorious culture stand,0.0,
2014-01-10 11:02:16+00:00,narendramodi,"Our education system must create harbingers of change. Through education, we as a Nation can contribute immensely towards humankind.",our education system must create harbingers of change through education we as a nation can contribute immensely towards humankind,education system must create harbinger change education nation contribute immensely towards humankind,0.0,
2014-01-10 11:00:05+00:00,narendramodi,The Summit is a wonderful opportunity for us to learn. It is our conviction that there is a lot to learn from every part of India.,the summit is a wonderful opportunity for us to learn it is our conviction that there is a lot to learn from every part of india,summit wonderful opportunity u learn conviction lot learn every part india,1.0,
2014-01-10 10:59:04+00:00,narendramodi,"Inaugurated National Education Summit. Vice Chancellors, Directors, academicians &amp; experts from India &amp; abroad have joined the Summit.",inaugurated national education summit vice chancellors directors academicians amp experts from india amp abroad have joined the summit,inaugurated national education summit vice chancellor director academician amp expert india amp abroad joined summit,0.0,
2014-01-09 16:05:48+00:00,narendramodi,The @India272 Dialogue was a memorable experience. I am very glad &amp; reassured about the future of India http://t.co/u7Bh0DZQGh,the  dialogue was a memorable experience i am very glad amp reassured about the future of india,dialogue memorable experience glad amp reassured future india,0.3333333333333333,
2014-01-09 16:03:59+00:00,narendramodi,"When I entered the Dialogue, I thought discussion would be politics-centric but volunteers asked questions on diverse issues! It was great.",when i entered the dialogue i thought discussion would be politicscentric but volunteers asked questions on diverse issues it was great,entered dialogue thought discussion would politicscentric volunteer asked question diverse issue great,0.8,
2014-01-09 16:02:45+00:00,narendramodi,The enthusiasm of the volunteers was amazing! They are extremely passionate &amp; blessed with tremendous energy to serve our nation.,the enthusiasm of the volunteers was amazing they are extremely passionate amp blessed with tremendous energy to serve our nation,enthusiasm volunteer amazing extremely passionate amp blessed tremendous energy serve nation,0.2944444444444444,
2014-01-09 16:01:26+00:00,narendramodi,A wonderful evening spent with volunteers of @India272 family! We shared thoughts &amp; insights on several issues http://t.co/2lC6r2SqR5,a wonderful evening spent with volunteers of  family we shared thoughts amp insights on several issues,wonderful evening spent volunteer family shared thought amp insight several issue,0.3,
2014-01-09 11:55:02+00:00,narendramodi,Looking forward to interacting with volunteers of the @India272 family at the inaugural India272+ Dialogues in Delhi.,looking forward to interacting with volunteers of the  family at the inaugural india272 dialogues in delhi,looking forward interacting volunteer family inaugural india272 dialogue delhi,0.0,
2014-01-09 09:01:54+00:00,narendramodi,Sharing the video of my speech during Pravasi Bharatiya Divas 2014 Plenary Session http://t.co/ucmEwqVVUu,Sharing the video of my speech during pravasi bharatiya divas 2014 plenary session,Sharing video speech pravasi bharatiya diva 2014 plenary session,0.0,
2014-01-09 08:59:39+00:00,narendramodi,Assured NRIs that India won't let them down. We will create an India where every state is an equal contributor &amp; participant in our progress,assured nris that india wont let them down we will create an india where every state is an equal contributor amp participant in our progress,assured nris india wont let create india every state equal contributor amp participant progress,0.0,
2014-01-09 08:58:00+00:00,narendramodi,NRIs proactively resisted Emergency &amp; strongly supported India after Pokhran. Seeing same fervour among NRIs for 2014 Lok Sabha elections.,nris proactively resisted emergency amp strongly supported india after pokhran seeing same fervour among nris for 2014 lok sabha elections,nris proactively resisted emergency amp strongly supported india pokhran seeing fervour among nris 2014 lok sabha election,0.4333333333333333,
2014-01-09 08:51:32+00:00,narendramodi,"At Plenary Session during Pravasi Bharatiya Divas, recalled the rich contribution of the Indian diaspora towards India's development.",at plenary session during pravasi bharatiya divas recalled the rich contribution of the indian diaspora towards indias development,plenary session pravasi bharatiya diva recalled rich contribution indian diaspora towards india development,0.375,
2014-01-09 08:50:08+00:00,narendramodi,Joined the Special Interactive Session on Gujarat during the Pravasi Bharatiya Divas. Here is my speech http://t.co/635yILWQuq,joined the special interactive session on gujarat during the pravasi bharatiya divas here is my speech,joined special interactive session gujarat pravasi bharatiya diva speech,0.3571428571428571,
2014-01-09 08:48:23+00:00,narendramodi,It is always a delight to interact with NRIs! Addressed NRIs at the Pravasi Bharatiya Divas 2014 in Delhi.,it is always a delight to interact with nris addressed nris at the pravasi bharatiya divas 2014 in delhi,always delight interact nris addressed nris pravasi bharatiya diva 2014 delhi,0.0,
2014-01-07 10:50:02+00:00,narendramodi,Shri Deepchand Gardi will be remembered for his monumental contribution towards society. Saddened by his demise. May his soul rest in peace.,shri deepchand gardi will be remembered for his monumental contribution towards society saddened by his demise may his soul rest in peace,shri deepchand gardi remembered monumental contribution towards society saddened demise may soul rest peace,0.0,
2014-01-07 06:12:16+00:00,narendramodi,"On Guru Purab, I bow to Guru Gobind Singh ji, who is remembered by generations as an embodiment of courage, bravery, service &amp; sacrifice.",on guru purab i bow to guru gobind singh ji who is remembered by generations as an embodiment of courage bravery service amp sacrifice,guru purab bow guru gobind singh ji remembered generation embodiment courage bravery service amp sacrifice,0.0,
2014-01-05 15:52:23+00:00,narendramodi,"Was going through some of the Tweets from the #AskJaitley interaction. Wonderful enthusiasm, insightful &amp; articulate answers by @arunjaitley",was going through some of the tweets from the  interaction wonderful enthusiasm insightful amp articulate answers by,going tweet interaction wonderful enthusiasm insightful amp articulate answer,1.0,
2014-01-05 15:40:01+00:00,narendramodi,Warm birthday wishes to our Party leaders Dr. Murli Manohar Joshi &amp; Shri Kalyan Singh. May they be blessed with a long &amp; healthy life.,warm birthday wishes to our party leaders dr murli manohar joshi amp shri kalyan singh may they be blessed with a long amp healthy life,warm birthday wish party leader dr murli manohar joshi amp shri kalyan singh may blessed long amp healthy life,0.3499999999999999,
2014-01-05 15:31:38+00:00,narendramodi,Urged people to go by track record of development not tape recordings of empty promises made to the people http://t.co/I6fTvZJ3zM,urged people to go by track record of development not tape recordings of empty promises made to the people,urged people go track record development tape recording empty promise made people,-0.1,
2014-01-05 15:29:15+00:00,narendramodi,"From taxation to corruption, addressed various issues relating to our economy &amp; how a positive change can be brought in the nation.",from taxation to corruption addressed various issues relating to our economy amp how a positive change can be brought in the nation,taxation corruption addressed various issue relating economy amp positive change brought nation,0.1136363636363636,
2014-01-05 15:27:00+00:00,narendramodi,Congratulations to @yogrishiramdev for his efforts &amp; for starting a much needed Manthan on the nature of change the nation needs.,congratulations to  for his efforts amp for starting a much needed manthan on the nature of change the nation needs,congratulation effort amp starting much needed manthan nature change nation need,0.1,
2014-01-05 15:25:29+00:00,narendramodi,"Was with @yogrishiramdev , @BJPRajnathSingh , @arunjaitley and other guests at foundation day celebrations of Bharat Swabhiman Trust.",was with      and other guests at foundation day celebrations of bharat swabhiman trust,guest foundation day celebration bharat swabhiman trust,0.0,
2014-01-05 11:44:07+00:00,narendramodi,"Reached Talkatora Stadium, Delhi to join the foundation day celebrations of Bharat Swabhiman Trust http://t.co/hnqiK7Onqp",reached talkatora stadium delhi to join the foundation day celebrations of bharat swabhiman trust,reached talkatora stadium delhi join foundation day celebration bharat swabhiman trust,0.0,
2014-01-05 11:40:45+00:00,narendramodi,The successful launch of GSLV D5 is a victory for the scientists &amp; engineers of ISRO. India is proud of them. Congratulations to all. ,the successful launch of gslv d5 is a victory for the scientists amp engineers of isro india is proud of them congratulations to all,successful launch gslv d5 victory scientist amp engineer isro india proud congratulation,0.775,
2014-01-05 11:08:24+00:00,narendramodi,"Shivaji Maharaj sowed dreams for our nation, he dreamt of a Bhavya &amp; Divya Bharat. Those dreams are calling us! http://t.co/coj66F02gY",shivaji maharaj sowed dreams for our nation he dreamt of a bhavya amp divya bharat those dreams are calling us,shivaji maharaj sowed dream nation dreamt bhavya amp divya bharat dream calling u,0.0,
2014-01-05 11:03:51+00:00,narendramodi,Chhatrapati Shivaji's contribution towards good governance &amp; people management is unparalleled. He integrated people &amp; took everyone along.,chhatrapati shivaji's contribution towards good governance and people management is unparalleled he integrated people amp took everyone along,chhatrapati shivaji contribution towards good governance people management unparalleled integrated people amp took everyone along,0.7,
2014-01-05 11:02:34+00:00,narendramodi,"At Raigad fort today, paid tributes to Chhatrapati Shivaji &amp; addressed a programme organised by Shiv Pratishthan http://t.co/W56M2ifQqP",at raigad fort today paid tributes to chhatrapati shivaji amp addressed a programme organised by shiv pratishthan,raigad fort today paid tribute chhatrapati shivaji amp addressed programme organised shiv pratishthan,0.0,
2014-01-05 03:52:53+00:00,narendramodi,Saw immense enthusiasm at Sabarmati Marathon. Thousands of people joined the run http://t.co/SpMkB12d2r,saw immense enthusiasm at sabarmati marathon thousands of people joined the run,saw immense enthusiasm sabarmati marathon thousand people joined run,0.0,
2014-01-05 00:45:32+00:00,narendramodi,Will flag off Sabarmati Marathon http://t.co/hnqiK7Onqp,will flag off sabarmati marathon,flag sabarmati marathon,0.0,
2014-01-04 15:14:18+00:00,narendramodi,Will join foundation day celebrations of Bharat Swabhiman Trust in Delhi tomorrow http://t.co/QvXDRbN14t @yogrishiramdev,will join foundation day celebrations of bharat swabhiman trust in delhi tomorrow,join foundation day celebration bharat swabhiman trust delhi tomorrow,0.0,
2014-01-04 15:01:11+00:00,narendramodi,Visiting Raigad fort tomorrow.Will address a programme there &amp; will pay my respects to Shivaji Maharaj at his Samadhi http://t.co/xUKE4LT9Po,visiting raigad fort tomorrowwill address a programme there amp will pay my respects to shivaji maharaj at his samadhi,visiting raigad fort tomorrowwill address programme amp pay respect shivaji maharaj samadhi,0.0,
2014-01-04 14:50:55+00:00,narendramodi,Will flag off Sabarmati Marathon in Ahmedabad tomorrow morning. My best wishes to all those running tomorrow http://t.co/hBbgKMTO6t,will flag off sabarmati marathon in ahmedabad tomorrow morning my best wishes to all those running tomorrow,flag sabarmati marathon ahmedabad tomorrow morning best wish running tomorrow,1.0,
2014-01-04 14:19:41+00:00,narendramodi,"Condolences to the families of those who lost their lives in the building collapse in Canacona, Goa. Prayers with the injured.",condolences to the families of those who lost their lives in the building collapse in canacona goa prayers with the injured,condolence family lost life building collapse canacona goa prayer injured,0.0,
2014-01-04 07:44:59+00:00,narendramodi,Couldn't hear @drharshvardhan's speech in Delhi Assembly live but heard it later. Insightful &amp; informative. Do listen http://t.co/hF9Vs3JOEY,couldn't hear speech in delhi assembly live but heard it later insightful and informative do listen,hear speech delhi assembly live heard later insightful informative listen,0.0681818181818181,
2014-01-03 15:15:55+00:00,narendramodi,We need to focus on health assurance &amp; preventive healthcare so that we can have a healthy society http://t.co/3AmGbfAY7M,we need to focus on health assurance amp preventive healthcare so that we can have a healthy society,need focus health assurance amp preventive healthcare healthy society,0.5,
